query_id,cell_id,niche_query_score,rank,rm_ideal_score
1,1019171910201830277,0.5758646726608276,26384,0.3204707568711204
1,1019171910101830262,0.6566410064697266,19139,0.09000960915150062
1,1019171910101420056,0.6653951406478882,18277,0.050022726905791154
1,1019171910101410093,0.5930194854736328,24965,0.07579184570076526
1,1019171910201840323,0.6273137927055359,21771,0.013321686702036093
1,1019171910101410074,0.6582326292991638,18986,0.38055940408430866
1,1019171910101420312,0.6737405061721802,17582,0.02757068545769377
1,1019171910101700367,0.6289289593696594,21620,0.08817573802895562
1,1019171910101830452,0.6823078393936157,16908,0.5514080020945961
1,1019171910101700390,0.745651125907898,12221,0.04205911428902089
1,1019171910101410141,0.5609835982322693,27723,0.022966746877776573
1,1019171910101690203,0.6098371148109436,23423,0.021605825765438017
1,1019171910101410037,0.6447402834892273,20178,0.03961272182240192
1,1019171910101690063,0.6098269820213318,23426,0.027570685457694064
1,1019171910101840529,0.5888347625732422,25302,0.08028579444301433
1,1019171910101420674,0.7053166627883911,15160,0.012428745777355218
1,1019171910101560037,0.6752215027809143,17471,0.01911649156085518
1,1019171910201420405,0.6382119655609131,20798,0.019116491560855133
1,1019171910201420663,0.6552819013595581,19259,0.09767985740592633
1,1019171910101690470,0.6584351062774658,18966,0.02757068545769377
1,1019171910201420637,0.6762285232543945,17394,0.03961272182240192
1,1019171910101830258,0.5639396905899048,27487,0.02757068545769361
1,1019171910101420784,0.614648699760437,23021,0.23548683278148652
1,1019171910101840736,0.7046172618865967,15203,0.30260766358643953
1,1019171910101280465,0.6143275499343872,23045,0.37611696984747434
1,1019171910101280204,0.6371502876281738,20910,0.017979523296836993
1,1019171910101700375,0.7941810488700867,8740,0.02696023627945363
1,1019171910101280072,0.6162777543067932,22876,0.0814766609773572
1,1019171910101560665,0.6399677395820618,20620,0.07800920237171087
1,1019171910101430085,0.7533035278320312,11567,0.28021466387717736
1,1019171910101270105,0.652015209197998,19541,0.09000960915150083
1,1019171910101840525,0.7237085103988647,13856,0.1619991140348304
1,1019171910101690071,0.6141626834869385,23063,0.1613349996195917
1,1019171910101280245,0.654633641242981,19313,0.03512318581693331
1,1019171910101280253,0.6721823215484619,17696,0.01690901140153641
1,1019171910101280095,0.5817775726318359,25899,0.26148483195179084
1,1019171910101290141,0.6991925239562988,15633,0.031125983646850656
1,1019171910101420685,0.6943610906600952,16000,0.01690901140153635
1,1019171910101730238,0.896450400352478,790,0.7342394799905899
1,1019171910101780278,0.5586441159248352,27913,0.13012851331949435
1,1019171910101740078,0.79683518409729,8534,0.8283386994841824
1,1019171910101600349,0.744530439376831,12297,0.2288005324421303
1,1019171910101690044,0.613888680934906,23089,0.16771666159307183
1,1019171910101980026,0.6552844047546387,19257,0.12299325701019494
1,1019171910101140418,0.6125417947769165,23193,0.06419688459371123
1,1019171910101690041,0.5953065156936646,24762,0.011684798104015041
1,1019171910101140387,0.6344906687736511,21155,0.2765848442525592
1,1019171910101150634,0.6434818506240845,20296,0.15870051699233007
1,1019171910101600048,0.8312455415725708,5492,0.8684927376095651
1,1019171910101600154,0.8106182217597961,7445,0.5701770368530806
1,1019171910101740138,0.758057713508606,11195,0.6015197483848377
1,1019171910101430387,0.8093955516815186,7548,0.06784840278569447
1,1019171910101410184,0.561548113822937,27669,0.04205911428902068
1,1019171910101420181,0.6564067602157593,19159,0.02594419690479065
1,1019171910101420701,0.6863714456558228,16617,0.05336266976112464
1,1019171910101700479,0.6408118009567261,20541,0.06749007275239557
1,1019171910101700488,0.750140905380249,11863,0.04205911428902068
1,1019171910101690661,0.6643727421760559,18370,0.2594766235740265
1,1019171910101690656,0.6229225993156433,22232,0.31458442248471113
1,1019171910101550350,0.6148980855941772,23005,0.2229694582788279
1,1019171910101560209,0.6816443204879761,16964,0.056437317600950436
1,1019171910101560200,0.6578248739242554,19026,0.23403687260671882
1,1019171910101560199,0.6190109848976135,22602,0.23426698414858077
1,1019171910101560491,0.6426052451133728,20376,0.1737571430679581
1,1019171910101420662,0.6209360361099243,22427,0.19888813197197966
1,1019171910101600649,0.7908022403717041,8971,0.6496355011311239
1,1019171910101550351,0.600351870059967,24335,0.03306629988651839
1,1019171910101280434,0.6453376412391663,20124,0.031125983646850902
1,1019171910101410091,0.6254092454910278,21950,0.021605825765438073
1,1019171910101420760,0.6221921443939209,22282,0.1434493602773423
1,1019171910101830285,0.5935158729553223,24918,0.529401619084739
1,1019171910101700373,0.7608990669250488,10992,0.024411251725439034
1,1019171910101270375,0.6355369091033936,21068,0.18456708238554842
1,1019171910101690199,0.6192966103553772,22582,0.15321823794809813
1,1019171910101420645,0.612242579460144,23219,0.1563730320881311
1,1019171910101280058,0.6051165461540222,23878,0.22974192153652137
1,1019171910101410198,0.5835517644882202,25749,0.08028579444301495
1,1019171910101410219,0.5615777969360352,27666,0.04205911428902079
1,1019171910101700411,0.6485961675643921,19843,0.05029331807676912
1,1019171910101560865,0.7174585461616516,14273,0.02160582576543796
1,1019171910101270076,0.5487483739852905,28653,0.04686090348710868
1,1019171910101430713,0.7504554390907288,11835,0.031125983646850656
1,1019171910101280105,0.6134647130966187,23123,0.13831858379468742
1,1019171910101840405,0.6315381526947021,21416,0.11202826327269494
1,1019171910201690177,0.6153095960617065,22967,0.13769922322780107
1,1019171910101560413,0.6765558123588562,17369,0.04294342071307752
1,1019171910101690664,0.6646360158920288,18349,0.12138227586712057
1,1019171910101690669,0.6047678589820862,23920,0.2927134849047557
1,1019171910101840735,0.6175134181976318,22755,0.15844203660322256
1,1019171910101550348,0.6038984060287476,24007,0.17310182016414807
1,1019171910101420775,0.6769817471504211,17329,0.02160582576543814
1,1019171910101410084,0.6122449636459351,23218,0.03961272182240172
1,1019171910101420762,0.6234694123268127,22164,0.44190773836531005
1,1019171910101560619,0.631691575050354,21401,0.3359304506045681
1,1019171910101140389,0.622115433216095,22290,0.2522933329049534
1,1019171910101420795,0.694463849067688,15990,0.01168479810401501
1,1019171910101410134,0.5892472267150879,25274,0.0718764234657568
1,1019171910101690539,0.6546066999435425,19320,0.18490313369527128
1,1019171910101560526,0.6201538443565369,22506,0.3310628456143378
1,1019171910101560699,0.6621253490447998,18606,0.05029331807676895
1,1019171910101830081,0.6149216890335083,23002,0.05539981597042564
1,1019171910101840698,0.6935418248176575,16062,0.25717519369917125
1,1019171910101830077,0.6676146984100342,18118,0.012428745777355251
1,1019171910101410170,0.593454122543335,24924,0.12506609189008933
1,1019171910101840532,0.5851710438728333,25608,0.20470403916961696
1,1019171910101830358,0.6779084205627441,17253,0.20666697323841202
1,1019171910101690269,0.5735712051391602,26591,0.03730308404665144
1,1019171910101840393,0.6306331157684326,21492,0.03298805411297537
1,1019171910101690434,0.6321793794631958,21357,0.2565475251104886
1,1019171910101560875,0.6421802043914795,20410,0.01690901140153641
1,1019171910101560416,0.6971648931503296,15785,0.037303084046651745
1,1019171910101410241,0.5873661637306213,25423,0.03306629988651815
1,1019171910101410089,0.581461489200592,25919,0.13282788714603064
1,1019171910101420751,0.6275761127471924,21741,0.25599367698674785
1,1019171910101150441,0.7474726438522339,12069,0.10658688611783806
1,1019171910101560152,0.6429438591003418,20345,0.1555576408608116
1,1019171910101840457,0.7806012630462646,9670,0.2821938058549862
1,1019171910101420765,0.6170908808708191,22798,0.1563317237029255
1,1019171910101830296,0.6060593128204346,23785,0.30314389847705614
1,1019171910101560202,0.6362898945808411,20995,0.20377519077347178
1,1019171910101560186,0.6243383288383484,22072,0.2998182315398036
1,1019171910101560618,0.6586316823959351,18943,0.04464956638011858
1,1019171910101840491,0.5949592590332031,24790,0.2938907422297776
1,1019171910101690535,0.6251018047332764,21990,0.05749262074593669
1,1019171910101690530,0.6443538665771484,20211,0.1577758773112711
1,1019171910101690596,0.635657787322998,21054,0.1169163324360532
1,1019171910101280528,0.6581719517707825,18989,0.06413986706542867
1,1019171910101410356,0.5492756366729736,28621,0.029296074701379054
1,1019171910101140471,0.5973483324050903,24600,0.009909361792551847
1,1019171910101700429,0.6421515941619873,20416,0.18222794981912405
1,1019171910101420190,0.6488475799560547,19819,0.01201268890583708
1,1019171910101420686,0.69285649061203,16120,0.015901206361732548
1,1019171910101280547,0.6120833158493042,23235,0.20791556344456236
1,1019171910101280126,0.6699317693710327,17896,0.09000960915150062
1,1019171910101690468,0.6557512283325195,19217,0.29298701893934487
1,1019171910101690655,0.6158316731452942,22921,0.0876023378642527
1,1019171910101560588,0.6209676265716553,22423,0.2810946539282476
1,1019171910101560576,0.6667085289955139,18183,0.09188786107274582
1,1019171910101420060,0.6521285176277161,19531,0.32580326767003326
1,1019171910101840466,0.6752074956893921,17473,0.05660817559802638
1,1019171910201830195,0.6191192865371704,22594,0.18720881971112674
1,1019171910101560146,0.7263520956039429,13656,0.031125983646850656
1,1019171910101840753,0.6182594299316406,22684,0.0338357868168297
1,1019171910101830416,0.6535027027130127,19421,0.10825860233420811
1,1019171910101560167,0.7508958578109741,11797,0.014952554567886349
1,1019171910101560213,0.7033330202102661,15295,0.11673346407537642
1,1019171910101560201,0.7072732448577881,15009,0.031728964828504055
1,1019171910101700404,0.6614075899124146,18675,0.02160582576543814
1,1019171910101690551,0.6211543083190918,22402,0.26053967675524825
1,1019171910101140433,0.5975479483604431,24578,0.10712894851686056
1,1019171910101560843,0.5953885316848755,24752,0.15254397099034994
1,1019171910101410038,0.6432735919952393,20318,0.10078207167950166
1,1019171910101270084,0.6522806882858276,19516,0.08334152723728082
1,1019171910101420676,0.6945717334747314,15984,0.031125983646850656
1,1019171910101140448,0.5976724624633789,24559,0.23616919955184706
1,1019171910101550317,0.5973031520843506,24605,0.07557864308923114
1,1019171910101280550,0.703209638595581,15299,0.06003855326518346
1,1019171910101690084,0.6857162117958069,16675,0.013219425558150264
1,1019171910101560398,0.6735855340957642,17595,0.05660817559802638
1,1019171910101140345,0.6825870275497437,16893,0.25654752511048917
1,1019171910101840480,0.5808502435684204,25970,0.04739167311735465
1,1019171910101140367,0.6548534631729126,19293,0.24838509397104724
1,1019171910101700381,0.771203875541687,10288,0.022966746877776445
1,1019171910101840494,0.5802415609359741,26022,0.11155335468811586
1,1019171910101840376,0.6543105244636536,19346,0.020323870101755258
1,1019171910101690537,0.6373492479324341,20887,0.24542208438452032
1,1019171910101690045,0.625882089138031,21908,0.014952554567886307
1,1019171910101560508,0.6277939081192017,21726,0.0850216913986284
1,1019171910101410175,0.6026047468185425,24120,0.10658688611783962
1,1019171910101280529,0.655367374420166,19247,0.18043287946260797
1,1019171910101700422,0.6839016079902649,16798,0.019116491560855292
1,1019171910101560687,0.6677594184875488,18102,0.09000960915150083
1,1019171910101270103,0.6376837491989136,20858,0.023771013802017155
1,1019171910101690239,0.5921205282211304,25037,0.06749007275239521
1,1019171910101420669,0.6897468566894531,16324,0.03730308404665155
1,1019171910101840527,0.6117978096008301,23264,0.04205911428902068
1,1019171910101830351,0.5842003226280212,25696,0.023123033086267477
1,1019171910101560696,0.6381140351295471,20814,0.2874502206596361
1,1019171910101700438,0.7659033536911011,10626,0.02441125172543891
1,1019171910101830360,0.5794063806533813,26096,0.06298899792887828
1,1019171910101280736,0.6899173259735107,16306,0.039612721822401824
1,1019171910101140494,0.6136937141418457,23105,0.24225594534606662
1,1019171910101690473,0.6380964517593384,20817,0.3005748796577188
1,1019171910101560425,0.6884656548500061,16441,0.15772602172655492
1,1019171910101560584,0.7200876474380493,14106,0.021124576969708504
1,1019171910101270342,0.6171891093254089,22788,0.02594419690479072
1,1019171910201830150,0.5675519704818726,27181,0.06847972773176256
1,1019171910101560191,0.6156067848205566,22943,0.2986758293324091
1,1019171910101560499,0.6248208284378052,22017,0.13375919538028663
1,1019171910101140415,0.6074434518814087,23636,0.40160027795359754
1,1019171910101690531,0.6212765574455261,22381,0.03306629988651815
1,1019171910101430359,0.7713840007781982,10269,0.029368679788173754
1,1019171910101560506,0.6880402565002441,16476,0.08327091919874235
1,1019171910101410167,0.5578712224960327,27962,0.03512318581693331
1,1019171910101410187,0.5754551887512207,26427,0.0502933180767699
1,1019171910101560850,0.5852866172790527,25600,0.15321823794809886
1,1019171910101560849,0.6555048227310181,19236,0.01405968991862817
1,1019171910101840705,0.6680737137794495,18080,0.27398490670507814
1,1019171910101270253,0.606269359588623,23756,0.20620175411351283
1,1019171910101270254,0.6049500703811646,23899,0.3586520959546595
1,1019171910101420672,0.7042820453643799,15224,0.02757068545769361
1,1019171910101560534,0.6174421906471252,22766,0.1672209345310563
1,1019171910101150562,0.6940574645996094,16021,0.15389494404317042
1,1019171910201420409,0.7438656687736511,12348,0.06366277902711004
1,1019171910101410551,0.6773346066474915,17299,0.014952554567886387
1,1019171910101410232,0.5864163041114807,25483,0.033066299886518505
1,1019171910101560585,0.6166524887084961,22844,0.26457184316690613
1,1019171910101840455,0.6210415363311768,22418,0.014952554567886505
1,1019171910101550337,0.6455603837966919,20111,0.0507930056708734
1,1019171910101840746,0.6644874811172485,18359,0.2127854270685492
1,1019171910101410119,0.6820165514945984,16928,0.03730308404665155
1,1019171910101410101,0.687227725982666,16536,0.04464956638011842
1,1019171910101140388,0.6088472604751587,23511,0.10445403545560965
1,1019171910101140382,0.6088472604751587,23512,0.1354666266100841
1,1019171910101410130,0.6282537579536438,21688,0.1966111767836518
1,1019171910101690187,0.6096711158752441,23437,0.40189470862846877
1,1019171910101690195,0.646626353263855,20022,0.013219425558150264
1,1019171910101840498,0.6212974190711975,22380,0.17014117883297547
1,1019171910101560486,0.6889938116073608,16394,0.1760213978071652
1,1019171910101280499,0.6153813600540161,22961,0.2554406137203272
1,1019171910101560488,0.6293543577194214,21588,0.06366277902710969
1,1019171910101420667,0.6206425428390503,22454,0.3482690365313013
1,1019171910101830361,0.6014543771743774,24225,0.20930258465381021
1,1019171910101420675,0.6082814335823059,23571,0.35157411011843764
1,1019171910101690082,0.6270399689674377,21793,0.015419700987565019
1,1019171910101690447,0.6357142925262451,21046,0.2605396767552477
1,1019171910101690480,0.6417490839958191,20458,0.14126998327795656
1,1019171910101560560,0.6156323552131653,22939,0.4350170556584531
1,1019171910101560438,0.6681985855102539,18064,0.06003855326518331
1,1019171910101410221,0.6621522903442383,18600,0.012428745777355218
1,1019171910101560582,0.6326563358306885,21314,0.18484057672200113
1,1019171910101560583,0.6167067289352417,22838,0.17890958602710427
1,1019171910101420066,0.6569914221763611,19108,0.14677082988585008
1,1019171910101420758,0.6571472883224487,19097,0.026835916112912802
1,1019171910101840729,0.6409658789634705,20526,0.33075949429765383
1,1019171910101270320,0.663217306137085,18478,0.031125983646850656
1,1019171910101550349,0.6158609986305237,22913,0.16562276208703916
1,1019171910101420768,0.6698216795921326,17905,0.014952554567886349
1,1019171910101280619,0.703209638595581,15300,0.02032387010175493
1,1019171910101830283,0.5797514915466309,26068,0.4134824289297204
1,1019171910101700042,0.729647159576416,13404,0.0259441969047908
1,1019171910101830305,0.6020094156265259,24172,0.2095268359928882
1,1019171910101830450,0.6583212018013,18977,0.3108314231904247
1,1019171910101280030,0.6340552568435669,21186,0.01690901140153641
1,1019171910101420576,0.7116784453392029,14695,0.04205911428902068
1,1019171910101700063,0.5860255360603333,25522,0.23665743996822713
1,1019171910101560627,0.6717286109924316,17738,0.02160582576543796
1,1019171910101410148,0.5736042261123657,26588,0.02757068545769377
1,1019171910101840496,0.5962481498718262,24685,0.0396127218224016
1,1019171910101560531,0.663711428642273,18432,0.452810310560665
1,1019171910201690065,0.5835834741592407,25742,0.47713266840102986
1,1019171910101140499,0.5986137390136719,24483,0.035123185816933224
1,1019171910101280463,0.617936372756958,22723,0.1514256019488333
1,1019171910101830386,0.5869711637496948,25453,0.01797952329683718
1,1019171910101700380,0.6450342535972595,20152,0.11487529774103339
1,1019171910101700377,0.7471485137939453,12100,0.044649566380118896
1,1019171910101560497,0.6361161470413208,21002,0.28832921598658384
1,1019171910101420324,0.6572757959365845,19088,0.09525968473272929
1,1019171910101420647,0.7017579078674316,15424,0.07152987926832402
1,1019171910101600069,0.8453546166419983,4231,0.7834830253834004
1,1019171910101830352,0.5831203460693359,25785,0.2638186555264668
1,1019171910101560082,0.6957335472106934,15890,0.02296674687777628
1,1019171910101690609,0.6118062138557434,23263,0.2272942896848163
1,1019171910101830240,0.5651111602783203,27388,0.05158773274051957
1,1019171910101840742,0.6695824861526489,17934,0.04226938018095561
1,1019171910101840738,0.6141030788421631,23068,0.047391673117354406
1,1019171910101410078,0.5967632532119751,24640,0.03306629988651815
